shard_index,source_shard_dir,block_id,arm,accept,complete_pairs,required_pairs,selected_coordinates_observed,selected_coordinates_total,min_pair_support,matched_surface_count,selected_surface_count,checksum_valid,bits_match_condition,forbidden_public_surface_count,format_scrub_mode
35,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_35,shard_35_block_35,protected,False,0,8,0,16,0,0,0,False,False,2,all
35,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_35,shard_35_block_35,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
35,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_35,shard_35_block_35,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
35,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_35,shard_35_block_35,raw,False,0,8,0,16,0,0,0,False,False,1,all
35,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_35,shard_35_block_35,protected,False,0,8,0,16,0,0,0,False,False,2,none
35,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_35,shard_35_block_35,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
35,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_35,shard_35_block_35,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
35,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_35,shard_35_block_35,raw,False,0,8,0,16,0,0,0,False,False,1,none
36,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_36,shard_36_block_36,protected,False,0,8,0,16,0,0,0,False,False,3,all
36,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_36,shard_36_block_36,wrong_key,False,0,8,0,16,0,0,0,False,False,3,all
36,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_36,shard_36_block_36,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,all
36,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_36,shard_36_block_36,raw,False,0,8,0,16,0,0,0,False,False,4,all
36,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_36,shard_36_block_36,protected,False,0,8,0,16,0,0,0,False,False,3,none
36,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_36,shard_36_block_36,wrong_key,False,0,8,0,16,0,0,0,False,False,3,none
36,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_36,shard_36_block_36,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,none
36,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_36,shard_36_block_36,raw,False,0,8,0,16,0,0,0,False,False,4,none
37,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_37,shard_37_block_37,protected,False,0,8,0,16,0,0,0,False,False,3,all
37,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_37,shard_37_block_37,wrong_key,False,0,8,0,16,0,0,0,False,False,3,all
37,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_37,shard_37_block_37,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,all
37,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_37,shard_37_block_37,raw,False,0,8,0,16,0,0,0,False,False,4,all
37,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_37,shard_37_block_37,protected,False,0,8,0,16,0,0,0,False,False,3,none
37,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_37,shard_37_block_37,wrong_key,False,0,8,0,16,0,0,0,False,False,3,none
37,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_37,shard_37_block_37,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,none
37,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_37,shard_37_block_37,raw,False,0,8,0,16,0,0,0,False,False,4,none
38,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_38,shard_38_block_38,protected,False,0,8,0,16,0,0,0,False,False,0,all
38,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_38,shard_38_block_38,wrong_key,False,0,8,0,16,0,0,0,False,False,0,all
38,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_38,shard_38_block_38,wrong_payload,False,0,8,0,16,0,0,0,False,False,0,all
38,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_38,shard_38_block_38,raw,False,0,8,0,16,0,0,0,False,False,2,all
38,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_38,shard_38_block_38,protected,False,0,8,0,16,0,0,0,False,False,0,none
38,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_38,shard_38_block_38,wrong_key,False,0,8,0,16,0,0,0,False,False,0,none
38,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_38,shard_38_block_38,wrong_payload,False,0,8,0,16,0,0,0,False,False,0,none
38,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_38,shard_38_block_38,raw,False,0,8,0,16,0,0,0,False,False,2,none
39,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_39,shard_39_block_39,protected,False,0,8,0,16,0,0,0,False,False,3,all
39,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_39,shard_39_block_39,wrong_key,False,0,8,0,16,0,0,0,False,False,3,all
39,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_39,shard_39_block_39,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,all
39,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_39,shard_39_block_39,raw,False,0,8,0,16,0,0,0,False,False,1,all
39,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_39,shard_39_block_39,protected,False,0,8,0,16,0,0,0,False,False,3,none
39,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_39,shard_39_block_39,wrong_key,False,0,8,0,16,0,0,0,False,False,3,none
39,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_39,shard_39_block_39,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,none
39,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_39,shard_39_block_39,raw,False,0,8,0,16,0,0,0,False,False,1,none
40,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_40,shard_40_block_40,protected,False,0,8,0,16,0,0,0,False,False,9,all
40,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_40,shard_40_block_40,wrong_key,False,0,8,0,16,0,0,0,False,False,9,all
40,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_40,shard_40_block_40,wrong_payload,False,0,8,0,16,0,0,0,False,False,9,all
40,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_40,shard_40_block_40,raw,False,0,8,0,16,0,0,0,False,False,3,all
40,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_40,shard_40_block_40,protected,False,0,8,0,16,0,0,0,False,False,9,none
40,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_40,shard_40_block_40,wrong_key,False,0,8,0,16,0,0,0,False,False,9,none
40,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_40,shard_40_block_40,wrong_payload,False,0,8,0,16,0,0,0,False,False,9,none
40,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_40,shard_40_block_40,raw,False,0,8,0,16,0,0,0,False,False,3,none
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_41,protected,False,0,8,0,16,0,0,0,False,False,4,all
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_41,wrong_key,False,0,8,0,16,0,0,0,False,False,4,all
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_41,wrong_payload,False,0,8,0,16,0,0,0,False,False,4,all
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_41,raw,False,0,8,0,16,0,0,0,False,False,3,all
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_41,protected,False,0,8,0,16,0,0,0,False,False,4,none
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_41,wrong_key,False,0,8,0,16,0,0,0,False,False,4,none
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_41,wrong_payload,False,0,8,0,16,0,0,0,False,False,4,none
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_41,raw,False,0,8,0,16,0,0,0,False,False,3,none
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_42,protected,False,0,8,0,16,0,0,0,False,False,6,all
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_42,wrong_key,False,0,8,0,16,0,0,0,False,False,6,all
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_42,wrong_payload,False,0,8,0,16,0,0,0,False,False,6,all
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_42,raw,False,0,8,0,16,0,0,0,False,False,4,all
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_42,protected,False,0,8,0,16,0,0,0,False,False,6,none
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_42,wrong_key,False,0,8,0,16,0,0,0,False,False,6,none
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_42,wrong_payload,False,0,8,0,16,0,0,0,False,False,6,none
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_42,raw,False,0,8,0,16,0,0,0,False,False,4,none
